2021-05-02 19:27:44,982 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 15:58:17,050 | root | INFO | Taking a screenshot at 01:11:01
2021-05-10 15:58:17,291 | root | INFO | Taking a screenshot at 01:28:47
2021-05-10 15:58:17,562 | root | INFO | Taking a screenshot at 01:46:32
2021-05-10 15:58:25,309 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 15:58:25,309 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 15:58:25,316 | root | INFO | Now starting tracker specific tasks
2021-05-10 15:58:25,317 | root | INFO | Trying to upload to: BHD
2021-05-10 15:58:25,624 | root | INFO | Creating the .torrent file now
2021-05-10 15:58:25,624 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 15:58:25,624 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 15:58:26,664 | root | INFO | Trying to write into [BHD]Nizhal 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-10 15:58:26,664 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Nizhal 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent
2021-05-10 15:58:26,664 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 15:58:26,664 | root | INFO | Uploading anonymously
2021-05-10 15:58:26,665 | root | INFO | Attempting to upload to: BHD
2021-05-10 15:58:27,340 | root | INFO | Payload for BHD is {'name': 'Nizhal 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Nizhal 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BA3jRV][img=300x300]https://iili.io/BA3jRV.md.png[/img][/url] [url=https://freeimage.host/i/BA3wOB][img=300x300]https://iili.io/BA3wOB.md.png[/img][/url] [url=https://freeimage.host/i/BA3NDP][img=300x300]https://iili.io/BA3NDP.md.png[/img][/url] [url=https://freeimage.host/i/BA3ex1][img=300x300]https://iili.io/BA3ex1.md.png[/img][/url] [url=https://freeimage.host/i/BA3kWF][img=300x300]https://iili.io/BA3kWF.md.png[/img][/url] [url=https://freeimage.host/i/BA3vig][img=300x300]https://iili.io/BA3vig.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '13298992', 'tmdb_id': '795729', 'tags': 'WEBDL', 'sd': 1}
2021-05-10 15:58:27,341 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Nizhal 2021 AMZN WEB-DL 720p DDP 5.1 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 15:58:27,580 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 15:58:27,581 | root | INFO | Response code: 200
2021-05-10 15:58:27,581 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 15:58:27,581 | root | INFO | Upload to BHD was a success!
2021-05-10 15:58:27,640 | root | INFO | Total runtime is 13.3954 seconds
2021-05-10 16:56:20,218 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 16:56:22,345 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 16:56:22,350 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 16:56:22,354 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 16:56:22,354 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Positive.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 16:56:23,216 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 16:56:23,250 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 16:56:23,286 | root | INFO | Generating mediainfo.txt
2021-05-10 16:56:23,287 | root | INFO | Using the following path in mediainfo.txt: Positive.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 16:56:23,320 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 16:56:23,339 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 16:56:23,340 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 16:56:23,340 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 16:56:23,795 | root | INFO | GET Request: {'movie_results': [{'original_language': 'en', 'original_title': 'Positive', 'poster_path': '/t93SSysqUZZZj8p6gAvVD4Mf0al.jpg', 'vote_count': 1, 'overview': "When a young woman's boyfriend dumps her after discovering she's pregnant, her mischievous co-worker comes up with a scheme to get back at him.", 'id': 826351, 'vote_average': 5.0, 'video': False, 'adult': False, 'backdrop_path': None, 'title': 'Positive', 'genre_ids': [35], 'release_date': '2020-01-01', 'popularity': 4.642}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 16:56:24,180 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/826351?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 16:56:24,181 | root | INFO | Using the title we got from TMDB: Positive
2021-05-10 16:56:24,215 | root | INFO | Using /home/madskillz/TROUT.1080p/Positive.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 16:56:24,909 | root | INFO | Taking a screenshot at 00:13:23
2021-05-10 16:56:25,332 | root | INFO | Taking a screenshot at 00:26:47
2021-05-10 16:56:25,764 | root | INFO | Taking a screenshot at 00:40:11
2021-05-10 16:56:26,121 | root | INFO | Taking a screenshot at 00:53:35
2021-05-10 16:56:26,553 | root | INFO | Taking a screenshot at 01:06:58
2021-05-10 16:56:27,011 | root | INFO | Taking a screenshot at 01:20:22
2021-05-10 16:56:42,138 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 16:56:42,138 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 16:56:42,146 | root | INFO | Now starting tracker specific tasks
2021-05-10 16:56:42,146 | root | INFO | Trying to upload to: BHD
2021-05-10 16:56:43,626 | root | INFO | Creating the .torrent file now
2021-05-10 16:56:43,626 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 16:56:43,626 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 16:56:45,231 | root | INFO | Trying to write into [BHD]Positive 2020 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 16:56:45,232 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Positive 2020 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 16:56:45,232 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 16:56:45,232 | root | INFO | Uploading anonymously
2021-05-10 16:56:45,232 | root | INFO | Attempting to upload to: BHD
2021-05-10 16:56:46,937 | root | INFO | Payload for BHD is {'name': 'Positive 2020 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Positive 2020 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAFxeV][img=300x300]https://iili.io/BAFxeV.md.png[/img][/url] [url=https://freeimage.host/i/BAFzmB][img=300x300]https://iili.io/BAFzmB.md.png[/img][/url] [url=https://freeimage.host/i/BAFTzP][img=300x300]https://iili.io/BAFTzP.md.png[/img][/url] [url=https://freeimage.host/i/BAFuX1][img=300x300]https://iili.io/BAFuX1.md.png[/img][/url] [url=https://freeimage.host/i/BAFALF][img=300x300]https://iili.io/BAFALF.md.png[/img][/url] [url=https://freeimage.host/i/BAF5qg][img=300x300]https://iili.io/BAF5qg.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '9486184', 'tmdb_id': '826351', 'tags': 'WEBDL'}
2021-05-10 16:56:46,938 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Positive 2020 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 16:56:48,004 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 16:56:48,004 | root | INFO | Response code: 200
2021-05-10 16:56:48,004 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 16:56:48,004 | root | INFO | Upload to BHD was a success!
2021-05-10 16:56:48,062 | root | INFO | Total runtime is 27.8440 seconds
2021-05-10 16:56:50,566 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 16:56:51,445 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 16:56:51,448 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 16:56:51,453 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 16:56:51,453 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Positive.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 16:56:52,237 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 16:56:52,265 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 16:56:52,297 | root | INFO | Generating mediainfo.txt
2021-05-10 16:56:52,297 | root | INFO | Using the following path in mediainfo.txt: Positive.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 16:56:52,328 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 16:56:52,346 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 16:56:52,347 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 16:56:52,347 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 16:56:52,726 | root | INFO | GET Request: {'movie_results': [{'original_language': 'en', 'original_title': 'Positive', 'poster_path': '/t93SSysqUZZZj8p6gAvVD4Mf0al.jpg', 'vote_count': 1, 'overview': "When a young woman's boyfriend dumps her after discovering she's pregnant, her mischievous co-worker comes up with a scheme to get back at him.", 'id': 826351, 'vote_average': 5.0, 'video': False, 'adult': False, 'backdrop_path': None, 'title': 'Positive', 'genre_ids': [35], 'release_date': '2020-01-01', 'popularity': 4.642}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 16:56:53,101 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/826351?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 16:56:53,101 | root | INFO | Using the title we got from TMDB: Positive
2021-05-10 16:56:53,132 | root | INFO | Using /home/madskillz/TROUT.720p/Positive.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 16:56:53,445 | root | INFO | Taking a screenshot at 00:13:23
2021-05-10 16:56:53,720 | root | INFO | Taking a screenshot at 00:26:47
2021-05-10 16:56:54,002 | root | INFO | Taking a screenshot at 00:40:11
2021-05-10 16:56:54,254 | root | INFO | Taking a screenshot at 00:53:35
2021-05-10 16:56:54,535 | root | INFO | Taking a screenshot at 01:06:58
2021-05-10 16:56:54,825 | root | INFO | Taking a screenshot at 01:20:22
2021-05-10 16:57:04,344 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 16:57:04,344 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 16:57:04,349 | root | INFO | Now starting tracker specific tasks
2021-05-10 16:57:04,349 | root | INFO | Trying to upload to: BHD
2021-05-10 16:57:05,126 | root | INFO | Creating the .torrent file now
2021-05-10 16:57:05,126 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 16:57:05,126 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 16:57:05,926 | root | INFO | Trying to write into [BHD]Positive 2020 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 16:57:05,926 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Positive 2020 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 16:57:05,926 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 16:57:05,926 | root | INFO | Uploading anonymously
2021-05-10 16:57:05,926 | root | INFO | Attempting to upload to: BHD
2021-05-10 16:57:07,392 | root | INFO | Payload for BHD is {'name': 'Positive 2020 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Positive 2020 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAFYrJ][img=300x300]https://iili.io/BAFYrJ.md.png[/img][/url] [url=https://freeimage.host/i/BAFcdv][img=300x300]https://iili.io/BAFcdv.md.png[/img][/url] [url=https://freeimage.host/i/BAFl7R][img=300x300]https://iili.io/BAFl7R.md.png[/img][/url] [url=https://freeimage.host/i/BAF0ep][img=300x300]https://iili.io/BAF0ep.md.png[/img][/url] [url=https://freeimage.host/i/BAF1mN][img=300x300]https://iili.io/BAF1mN.md.png[/img][/url] [url=https://freeimage.host/i/BAFGII][img=300x300]https://iili.io/BAFGII.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '9486184', 'tmdb_id': '826351', 'tags': 'WEBDL', 'sd': 1}
2021-05-10 16:57:07,393 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Positive 2020 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 16:57:09,581 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 16:57:09,581 | root | INFO | Response code: 200
2021-05-10 16:57:09,581 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 16:57:09,581 | root | INFO | Upload to BHD was a success!
2021-05-10 16:57:09,640 | root | INFO | Total runtime is 19.0737 seconds
2021-05-10 17:18:16,405 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 17:18:17,571 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 17:18:17,573 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 17:18:17,577 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 17:18:17,577 | root | INFO | uploading the following file: /home/madskillz/TROUT.720p/Eternity.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 17:18:18,374 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 17:18:18,406 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 17:18:18,438 | root | INFO | Generating mediainfo.txt
2021-05-10 17:18:18,439 | root | INFO | Using the following path in mediainfo.txt: Eternity.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 17:18:18,467 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 17:18:18,486 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 17:18:18,487 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 17:18:18,487 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 17:18:18,879 | root | INFO | GET Request: {'movie_results': [{'poster_path': '/jXG78UdZvVc9yV5Utmg4IglNGZL.jpg', 'video': False, 'vote_average': 0.0, 'overview': 'A married couple, Thomas and Ariana Mitchell are struggling to get pregnant, and is suddenly faced with an even bigger obstacle. A life and death tale that examines God and our relationship with him through the best of times and the darkest times.', 'release_date': '2021-05-06', 'id': 826625, 'adult': False, 'backdrop_path': None, 'title': 'Eternity', 'genre_ids': [18], 'vote_count': 0, 'original_language': 'en', 'original_title': 'Eternity', 'popularity': 3.842}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 17:18:19,257 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/826625?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 17:18:19,258 | root | INFO | Using the title we got from TMDB: Eternity
2021-05-10 17:18:19,292 | root | INFO | Using /home/madskillz/TROUT.720p/Eternity.2020.AMZN.WEB-DL.720p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 17:18:19,577 | root | INFO | Taking a screenshot at 00:06:25
2021-05-10 17:18:19,859 | root | INFO | Taking a screenshot at 00:12:50
2021-05-10 17:18:20,140 | root | INFO | Taking a screenshot at 00:19:15
2021-05-10 17:18:20,421 | root | INFO | Taking a screenshot at 00:25:40
2021-05-10 17:18:20,701 | root | INFO | Taking a screenshot at 00:32:05
2021-05-10 17:18:20,972 | root | INFO | Taking a screenshot at 00:38:31
2021-05-10 17:18:29,700 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 17:18:29,700 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 17:18:29,708 | root | INFO | Now starting tracker specific tasks
2021-05-10 17:18:29,708 | root | INFO | Trying to upload to: BHD
2021-05-10 17:18:30,523 | root | INFO | Creating the .torrent file now
2021-05-10 17:18:30,523 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 17:18:30,523 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 17:18:30,870 | root | INFO | Trying to write into [BHD]Eternity 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 17:18:30,870 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Eternity 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent
2021-05-10 17:18:30,870 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 17:18:30,870 | root | INFO | Uploading anonymously
2021-05-10 17:18:30,871 | root | INFO | Attempting to upload to: BHD
2021-05-10 17:18:32,238 | root | INFO | Payload for BHD is {'name': 'Eternity 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Eternity 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAKnGn][img=300x300]https://iili.io/BAKnGn.md.png[/img][/url] [url=https://freeimage.host/i/BAKo4s][img=300x300]https://iili.io/BAKo4s.md.png[/img][/url] [url=https://freeimage.host/i/BAKz3G][img=300x300]https://iili.io/BAKz3G.md.png[/img][/url] [url=https://freeimage.host/i/BAKIaf][img=300x300]https://iili.io/BAKIaf.md.png[/img][/url] [url=https://freeimage.host/i/BAKTv4][img=300x300]https://iili.io/BAKTv4.md.png[/img][/url] [url=https://freeimage.host/i/BAKuyl][img=300x300]https://iili.io/BAKuyl.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '720p', 'source': 'WEB', 'imdb_id': '9739416', 'tmdb_id': '826625', 'tags': 'WEBDL', 'sd': 1}
2021-05-10 17:18:32,238 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Eternity 2021 AMZN WEB-DL 720p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 17:18:32,891 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 17:18:32,891 | root | INFO | Response code: 200
2021-05-10 17:18:32,892 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 17:18:32,892 | root | INFO | Upload to BHD was a success!
2021-05-10 17:18:32,954 | root | INFO | Total runtime is 16.5494 seconds
2021-05-10 17:18:50,995 | root | INFO |  ------------------------ Starting new upload ------------------------ 
2021-05-10 17:18:51,466 | root | INFO | Running in regular '-path' mode, starting upload now
2021-05-10 17:18:51,469 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/temp_upload/
2021-05-10 17:18:51,472 | root | INFO | deleted the contents of the folder: /home/madskillz/xpbot/images/screenshots/
2021-05-10 17:18:51,473 | root | INFO | uploading the following file: /home/madskillz/TROUT.1080p/Eternity.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 17:18:52,282 | root | INFO | Used regex to identify the video_codec: H.264
2021-05-10 17:18:52,319 | root | INFO | Used (pymediainfo + audio_codec_dict) to identify the audio codec: DDP
2021-05-10 17:18:52,352 | root | INFO | Generating mediainfo.txt
2021-05-10 17:18:52,352 | root | INFO | Using the following path in mediainfo.txt: Eternity.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv
2021-05-10 17:18:52,383 | root | INFO | Saving mediainfo to: /home/madskillz/xpbot/temp_upload/mediainfo.txt
2021-05-10 17:18:52,407 | root | INFO | Used Regex to extract the WEB Source: AMZN
2021-05-10 17:18:52,408 | root | INFO | No custom 'edition' found for this torrent
2021-05-10 17:18:52,408 | root | INFO | We are missing 'tmdb' starting TMDB API request now
2021-05-10 17:18:52,800 | root | INFO | GET Request: {'movie_results': [{'poster_path': '/jXG78UdZvVc9yV5Utmg4IglNGZL.jpg', 'video': False, 'vote_average': 0.0, 'overview': 'A married couple, Thomas and Ariana Mitchell are struggling to get pregnant, and is suddenly faced with an even bigger obstacle. A life and death tale that examines God and our relationship with him through the best of times and the darkest times.', 'release_date': '2021-05-06', 'id': 826625, 'adult': False, 'backdrop_path': None, 'title': 'Eternity', 'genre_ids': [18], 'vote_count': 0, 'original_language': 'en', 'original_title': 'Eternity', 'popularity': 3.842}], 'person_results': [], 'tv_results': [], 'tv_episode_results': [], 'tv_season_results': []}
2021-05-10 17:18:53,174 | root | INFO | GET Request: https://api.themoviedb.org/3/movie/826625?api_key=2f426445f1e6100085f45800bfa7dccf
2021-05-10 17:18:53,175 | root | INFO | Using the title we got from TMDB: Eternity
2021-05-10 17:18:53,216 | root | INFO | Using /home/madskillz/TROUT.1080p/Eternity.2020.AMZN.WEB-DL.1080p.DDP.2.0.H.264-TROUT.mkv to generate screenshots
2021-05-10 17:18:53,622 | root | INFO | Taking a screenshot at 00:06:25
2021-05-10 17:18:54,033 | root | INFO | Taking a screenshot at 00:12:50
2021-05-10 17:18:54,476 | root | INFO | Taking a screenshot at 00:19:15
2021-05-10 17:18:54,914 | root | INFO | Taking a screenshot at 00:25:40
2021-05-10 17:18:55,348 | root | INFO | Taking a screenshot at 00:32:05
2021-05-10 17:18:55,722 | root | INFO | Taking a screenshot at 00:38:31
2021-05-10 17:19:09,233 | root | INFO | All 6 images have been upload to freeimage
2021-05-10 17:19:09,233 | root | INFO | We've uploaded 6 to freeimage
2021-05-10 17:19:09,239 | root | INFO | Now starting tracker specific tasks
2021-05-10 17:19:09,239 | root | INFO | Trying to upload to: BHD
2021-05-10 17:19:09,804 | root | INFO | Creating the .torrent file now
2021-05-10 17:19:09,805 | root | INFO | announce url: https://beyond-hd.me/announce/
2021-05-10 17:19:09,806 | root | INFO | Existing .torrent file does not exist so we need to generate a new one
2021-05-10 17:19:10,626 | root | INFO | Trying to write into [BHD]Eternity 2021 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 17:19:10,627 | root | INFO | Successfully created the following file: /home/madskillz/xpbot/temp_upload/BHD-Eternity 2021 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent
2021-05-10 17:19:10,627 | root | INFO | Upload live status: Draft (Hidden)
2021-05-10 17:19:10,627 | root | INFO | Uploading anonymously
2021-05-10 17:19:10,627 | root | INFO | Attempting to upload to: BHD
2021-05-10 17:19:37,146 | root | INFO | Payload for BHD is {'name': 'Eternity 2021 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT', 'description': '[center][quote][size=16][color=#3774F6][b]Eternity 2021 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT[/b][/color][/size][/quote][br][/br][size=20][b]-SCREENSHOTS-[/b][/size][br][/br][br][/br][url=https://freeimage.host/i/BAKRu2][img=300x300]https://iili.io/BAKRu2.md.png[/img][/url] [url=https://freeimage.host/i/BAK5jS][img=300x300]https://iili.io/BAK5jS.md.png[/img][/url] [url=https://freeimage.host/i/BAK7Z7][img=300x300]https://iili.io/BAK7Z7.md.png[/img][/url] [url=https://freeimage.host/i/BAKan9][img=300x300]https://iili.io/BAKan9.md.png[/img][/url] [url=https://freeimage.host/i/BAKcGe][img=300x300]https://iili.io/BAKcGe.md.png[/img][/url] [url=https://freeimage.host/i/BAKl6u][img=300x300]https://iili.io/BAKl6u.md.png[/img][/url] [br][/br][br][/br][quote][size=16]With a name like [color=#3774F6][b]TROUT[/b][/color], it has to be good[/size][/quote][br][/br][img]https://beyondhd.co/images/2021/05/02/6d61ce3c20451cdc3267f9879b9485e1.png[/img][/center]', 'live': '0', 'anon': '1', 'category_id': '1', 'type': '1080p', 'source': 'WEB', 'imdb_id': '9739416', 'tmdb_id': '826625', 'tags': 'WEBDL'}
2021-05-10 17:19:37,146 | root | INFO | Files for BHD is [('file', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/BHD-Eternity 2021 AMZN WEB-DL 1080p DDP 2.0 H.264-TROUT.torrent'>), ('mediainfo', <_io.BufferedReader name='/home/madskillz/xpbot/temp_upload/mediainfo.txt'>)]
2021-05-10 17:19:38,165 | root | INFO | POST Request: https://beyond-hd.me/api/upload/ea9b32385ca9869a839466b2aa9cdc9d
2021-05-10 17:19:38,165 | root | INFO | Response code: 200
2021-05-10 17:19:38,165 | root | INFO | upload response for BHD: b'{"status_code":1,"status_message":"Draft has been successfully saved.","success":true}'
2021-05-10 17:19:38,165 | root | INFO | Upload to BHD was a success!
2021-05-10 17:19:38,224 | root | INFO | Total runtime is 47.2280 seconds
2021-05-10 18:04:13,642 | root | INFO |  ------------------------ Starting new upload ------------------------ 
